http://www.wikidata.org/entity/Q552957,Stefan Meller,Stefan Meller,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1942-07-04T00:00:00Z,2008-02-04T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/Stefan%20Meller%20gr%C3%B3b.JPG
http://www.wikidata.org/entity/Q570170,Józef Szajna,Józef Szajna,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-03-13T00:00:00Z,2008-06-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Szajna%20%28gr%C3%B3b%29%201.JPG
http://www.wikidata.org/entity/Q570170,Józef Szajna,Józef Szajna,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-05-13T00:00:00Z,2008-06-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Szajna%20%28gr%C3%B3b%29%201.JPG
http://www.wikidata.org/entity/Q570170,Józef Szajna,Józef Szajna,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-03-13T00:00:00Z,2008-06-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Szajna%20%28gr%C3%B3b%29%202.JPG
http://www.wikidata.org/entity/Q570170,Józef Szajna,Józef Szajna,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1922-05-13T00:00:00Z,2008-06-24T00:00:00Z,http://commons.wikimedia.org/wiki/Special:FilePath/J%C3%B3zef%20Szajna%20%28gr%C3%B3b%29%202.JPG
http://www.wikidata.org/entity/Q594023,Andrzej Janikowski,Andrzej Janikowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1799-11-13T00:00:00Z,1864-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q594023,Andrzej Janikowski,Andrzej Janikowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1799-11-23T00:00:00Z,1864-12-04T00:00:00Z,
http://www.wikidata.org/entity/Q597958,Antoni Ponikowski,Antoni Ponikowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1878-05-29T00:00:00Z,1949-12-27T00:00:00Z,
http://www.wikidata.org/entity/Q610355,Jan Kułakowski,Jan Kułakowski,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1930-08-25T00:00:00Z,2011-06-25T00:00:00Z,
http://www.wikidata.org/entity/Q616945,Maciej Kuroń,Maciej Kuroń,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1960-03-08T00:00:00Z,2008-12-25T00:00:00Z,
http://www.wikidata.org/entity/Q651253,Mikołaj Chopin,Nicolas Chopin,http://www.wikidata.org/entity/Q168886,Cmentarz Powązkowski w Warszawie,1771-04-15T00:00:00Z,1844-05-03T00:00:00Z,
